timestamp,current_price,prev_close,price_change,price_change_pct,high_volatility,high_exceedance,low_exceedance,total_exceedance
2025-07-27 22:00:00,325.59,316.06,9.529999999999973,3.0152502689362692,14.800000000000011,7.0591245315287665,0.0,7.0591245315287665
2025-07-28 22:00:00,321.2,325.59,-4.389999999999986,-1.3483215086458389,8.0,0.0,0.0,0.0
2025-07-29 22:00:00,319.04,321.2,-2.159999999999968,-0.6724782067247722,12.833500000000015,0.0,0.31811549014219054,0.31811549014219054
2025-07-30 22:00:00,308.27,319.04,-10.770000000000039,-3.375752256770323,15.269999999999982,0.0,3.6802481997435166,3.6802481997435166
2025-07-31 22:00:00,302.63,308.27,-5.639999999999986,-1.8295649917280263,11.490000000000009,0.0,1.889639169133659,1.889639169133659
2025-08-03 22:00:00,309.26,302.63,6.6299999999999955,2.190794038925419,9.11850000000004,1.1194957441891802,0.0,1.1194957441891802
2025-08-04 22:00:00,308.72,309.26,-0.5399999999999636,-0.1746103602146943,6.949900000000014,0.0,0.0,0.0
2025-08-05 22:00:00,319.91,308.72,11.189999999999998,3.624643690075148,13.535500000000013,3.4975308801853657,0.0,3.4975308801853657
2025-08-06 22:00:00,322.27,319.91,2.359999999999957,0.7377074802288007,6.239999999999952,0.0,0.0,0.0
2025-08-07 22:00:00,329.65,322.27,7.3799999999999955,2.2900052750799005,14.169999999999959,4.656820544931065,0.0,4.656820544931065
